0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,20
2/1/2019,ARAUCA,FORTUL,Miércoles,20:24:00,CENTRO,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,81300000,,1
2/1/2019,BOLÍVAR,ARJONA,Miércoles,15:00:00,CORREG. DE ROCHA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13052000,,1
2/1/2019,BOLÍVAR,MAGANGUÉ,Miércoles,12:44:00,CORREG. EL CUATRO,RURAL,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13430000,,1
2/1/2019,CALDAS,CHINCHINÁ,Miércoles,20:30:00,GALERIAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,17174000,,1
2/1/2019,CALDAS,CHINCHINÁ,Miércoles,20:00:00,CIUDADELA DEL VALLE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,17174000,,1
2/1/2019,CAUCA,EL TAMBO,Miércoles,18:00:00,Vda Asomadero de fondas,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,19256000,,1
2/1/2019,CAUCA,POPAYÁN (CT),Miércoles,5:45:00,JUEGOS NACIONALES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19001000,,1
2/1/2019,CÓRDOBA,LORICA,Miércoles,6:30:00,CGTO SAN SEBASTIAN,RURAL,VIAS PUBLICAS,SIN EMPLEO DE ARMAS,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23417000,,1
2/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,22:11:00,EL PARAISO E-19,URBANA,CASAS DE HABITACION,CONTUNDENTES,A PIE,A PIE,48,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,,1
2/1/2019,CUNDINAMARCA,SOACHA,Miércoles,15:00:00,CASA LINDA I,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25754000,,1
2/1/2019,MAGDALENA,SANTA MARTA (CT),Miércoles,2:30:00,PESCAITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,47001000,,1
2/1/2019,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,13:30:00,BARRIO CHAPINERO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,54001000,,1
2/1/2019,PUTUMAYO,SAN MIGUEL,Miércoles,16:30:00,SAN FELIPE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86757000,,1
2/1/2019,VALLE,BUENAVENTURA,Miércoles,17:45:00,SANTA FE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76109000,,1
2/1/2019,VALLE,CALI (CT),Miércoles,21:04:00,EL POBLADO II E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,64,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
2/1/2019,VALLE,CALI (CT),Miércoles,1:39:00,LAS CEIBAS E7,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
2/1/2019,VALLE,LA VICTORIA,Miércoles,21:50:00,CORREGIMIENTO HOLGUIN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76403000,,1
3/1/2019,ANTIOQUIA,BELLO,Jueves,6:25:00,ACEVEDO,URBANA,RIOS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5088000,,1
3/1/2019,ANTIOQUIA,MEDELLÍN (CT),Jueves,9:13:00,EL SALADO C-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5001000,,1
3/1/2019,ANTIOQUIA,TÁMESIS,Jueves,22:00:00,SAN JUDAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5789000,,1
3/1/2019,BOLÍVAR,CARTAGENA (CT),Jueves,12:30:00,RICAURTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13001000,,1
3/1/2019,BOLÍVAR,CARTAGENA (CT),Jueves,0:05:00,CTO. SANTA ANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
3/1/2019,CAUCA,POPAYÁN (CT),Jueves,20:00:00,VEREDA DE TORRES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,19001000,,1
3/1/2019,CAUCA,TIMBÍO,Jueves,5:30:00,"VDA. QUILCACE, ANTES DEL PUENTE",RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,25,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19807000,,1
3/1/2019,CÓRDOBA,MONTELÍBANO,Jueves,19:45:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,70,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,23466000,,1
3/1/2019,CUNDINAMARCA,GIRARDOT,Jueves,14:38:00,SAN MIGUEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25307000,,1
3/1/2019,NARIÑO,LINARES,Jueves,16:50:00,VDA GUAITARA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,57,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52411000,,1
3/1/2019,NARIÑO,SAN ANDRES DE TUMACO,Jueves,16:10:00,CORREGIMIENTO LA GUAYACANA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
3/1/2019,PUTUMAYO,PUERTO ASÍS,Jueves,19:50:00,SAN NICOLAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86568000,,1
3/1/2019,QUINDÍO,ARMENIA (CT),Jueves,15:10:00,25 DE MAYO,URBANA,LOTE BALDIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,16,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63001000,,1
3/1/2019,RISARALDA,DOSQUEBRADAS,Jueves,8:00:00,LAURELES,URBANA,LOTE BALDIO,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66170000,,1
3/1/2019,RISARALDA,PEREIRA (CT),Jueves,21:40:00,MIRAFLORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,66001000,,1
3/1/2019,SUCRE,SAN BENITO ABAD,Jueves,5:40:00,CGTO PUNTA DE BLANCO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,30,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,70678000,,1
3/1/2019,VALLE,EL CERRITO,Jueves,12:40:00,VILLA LINA,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76248000,,1
3/1/2019,VALLE,FLORIDA,Jueves,13:50:00,LOPEZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,76275000,,1
3/1/2019,VALLE,TRUJILLO,Jueves,11:17:00,VDA. BUENA VISTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,50,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,76828000,,1
4/1/2019,ANTIOQUIA,CAUCASIA,Viernes,20:52:00,LA YE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,,1
4/1/2019,ANTIOQUIA,MEDELLÍN (CT),Viernes,4:10:00,CAMPO AMOR C-15,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,2
4/1/2019,ANTIOQUIA,URRAO,Viernes,23:10:00,EL CHUSCAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5847000,,1
4/1/2019,ANTIOQUIA,ZARAGOZA,Viernes,17:30:00,BUENOS AIRES,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,58,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5895000,,1
4/1/2019,ANTIOQUIA,ZARAGOZA,Viernes,17:00:00,PUERTO JOBO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5895000,,1
4/1/2019,BOLÍVAR,VILLANUEVA,Viernes,13:10:00,SECTOR CALLE REAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13873000,,1
4/1/2019,BOLÍVAR,VILLANUEVA,Viernes,13:10:00,SECTOR CALLE REAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13873000,,1
4/1/2019,CAUCA,CAJIBÍO,Viernes,21:00:00,CORREGIMIENTO EL CARMELO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19130000,,1
4/1/2019,CAUCA,PIAMONTE,Viernes,19:40:00,VILLA LOS PRADOS,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,50,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,19533000,,1
4/1/2019,CÓRDOBA,CANALETE,Viernes,17:30:00,CGTO CADILLO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23090000,,1
4/1/2019,CÓRDOBA,MONTERÍA (CT),Viernes,20:00:00,COLINA REAL,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23001000,,1
4/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:55:00,LAS HUERTAS E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
4/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,20:55:00,LAS HUERTAS E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
4/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:05:00,CLARET E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,11001000,,1
4/1/2019,CUNDINAMARCA,FUNZA,Viernes,19:00:00,SERREZUELITA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,NO REPORTADO,25286000,,1
4/1/2019,NARIÑO,BELÉN,Viernes,8:20:00,VEREDA BRONCAZO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52083000,,1
4/1/2019,NARIÑO,TAMINANGO,Viernes,17:30:00,CGTO EL REMOLINO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,52786000,,1
4/1/2019,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,17:30:00,BARRIO LOS COMUNEROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,PRIMARIA,54001000,,1
4/1/2019,NORTE DE SANTANDER,HACARÍ,Viernes,6:00:00,VEREDA LOS CEDROS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,54344000,,1
4/1/2019,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,0:00:00,BARRIO GRAMALOTE,URBANA,DENTRO DE LA VIVIENDA,CONTUNDENTES,A PIE,A PIE,78,MASCULINO,DIVORCIADO,COLOMBIA,PENSIONADO,-,SECUNDARIA,54874000,,1
4/1/2019,QUINDÍO,MONTENEGRO,Viernes,8:50:00,TURBAY AYALA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,63470000,,1
4/1/2019,RISARALDA,PEREIRA (CT),Viernes,21:50:00,SAN CAMILO,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,47,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SUPERIOR,66001000,,1
4/1/2019,RISARALDA,PEREIRA (CT),Viernes,22:05:00,MALAGA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,60,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,66001000,,1
4/1/2019,VALLE,CALI (CT),Viernes,20:51:00,EL POBLADO I E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
4/1/2019,VALLE,CANDELARIA,Viernes,20:40:00,OBRERO (23-2),URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76130000,,1
4/1/2019,VALLE,GUADALAJARA DE BUGA,Viernes,7:26:00,RICAUTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,76111000,,1
5/1/2019,ANTIOQUIA,CÁCERES,Sábado,19:30:00,LA MAGDALENA,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5120000,,1
5/1/2019,ANTIOQUIA,CÁCERES,Sábado,9:18:00,LOS ANGELES,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5120000,,1
5/1/2019,ANTIOQUIA,GUARNE,Sábado,23:00:00,SAN ANTONIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5318000,,1
5/1/2019,ANTIOQUIA,MEDELLÍN (CT),Sábado,17:00:00,NUEVA VILLA DE LA IGUANA C-7,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5001000,,1
5/1/2019,ANTIOQUIA,MEDELLÍN (CT),Sábado,12:05:00,EL PLAYON DE LOS COMUNEROS  C-2,URBANA,RIOS,CONTUNDENTES,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,5001000,,1
5/1/2019,ANTIOQUIA,SAN ROQUE,Sábado,16:30:00,PROVIDENCIA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5670000,,1
5/1/2019,ARAUCA,FORTUL,Sábado,9:45:00,BARRIO UNIDOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,81300000,,1
5/1/2019,ATLÁNTICO,BARRANQUILLA (CT),Sábado,13:40:00,VILLANUEVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,,1
5/1/2019,ATLÁNTICO,SOLEDAD,Sábado,12:10:00,NUEVO MILENIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,8758000,,1
5/1/2019,BOLÍVAR,CARTAGENA (CT),Sábado,20:45:00,SAN JOSE DE LOS CAMPANOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
5/1/2019,CÓRDOBA,MONTELÍBANO,Sábado,20:40:00,27 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,23466000,,1
5/1/2019,CÓRDOBA,PUEBLO NUEVO,Sábado,6:00:00,VEREDA TREMENTINO ARRIBA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23570000,,1
5/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,0:30:00,DIANA TURBAY E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,76,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
5/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,17:05:00,RESTREPO E-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,36,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
5/1/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,19:39:00,VISTA HERMOSA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR TAXI,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,11001000,,1
5/1/2019,CUNDINAMARCA,FUSAGASUGÁ,Sábado,21:45:00,PIEDRA GRANDE,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,25290000,,1
5/1/2019,MAGDALENA,SANTA MARTA (CT),Sábado,20:35:00,PÁRAMO DE SAN ISIDRO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,60,FEMENINO,VIUDO,COLOMBIA,LIDER CIVICO,-,NO REPORTADO,47001000,,1
5/1/2019,META,VILLAVICENCIO (CT),Sábado,4:10:00,7 DE AGOSTO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,50001000,,1
5/1/2019,PUTUMAYO,PUERTO ASÍS,Sábado,16:20:00,VILLA PAZ,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86568000,,1
5/1/2019,QUINDÍO,QUIMBAYA,Sábado,3:00:00,PARQUE LA ESTACION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DEPORTISTA,-,PRIMARIA,63594000,,1
5/1/2019,RISARALDA,PEREIRA (CT),Sábado,21:48:00,EL COFRE (PTO. CALDAS),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,66001000,,1
5/1/2019,TOLIMA,PLANADAS,Sábado,15:30:00,VRDA. EL JORDAN,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,53,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,73555000,,1
5/1/2019,VALLE,CALI (CT),Sábado,10:30:00,PETECUY III E6,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76001000,,1
5/1/2019,VALLE,CALI (CT),Sábado,2:26:00,VILLANUEVA E12,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
5/1/2019,VALLE,CALI (CT),Sábado,11:59:00,PETECUY II E6,URBANA,PELUQUERIA Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
5/1/2019,VALLE,CALI (CT),Sábado,13:36:00,METROPOLITANO DEL NORTE E5,URBANA,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO TAXI,30,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
5/1/2019,VALLE,GUACARÍ,Sábado,20:30:00,EL LIMONAR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76318000,,1
5/1/2019,VALLE,SEVILLA,Sábado,20:55:00,JORGE ELIECER GAITAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76736000,,1
5/1/2019,VALLE,TORO,Sábado,19:00:00,VILLA PAMELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76823000,,1
5/1/2019,VALLE,TULUÁ,Sábado,20:40:00,Horizonte Santa Isabel,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76834000,,1
5/1/2019,VALLE,ZARZAL,Sábado,4:50:00,URB. LOS LAGOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76895000,,1
6/1/2019,ANTIOQUIA,AMALFI,Domingo,5:00:00,BOQUERON,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,19,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5031000,,1
6/1/2019,ANTIOQUIA,CÁCERES,Domingo,16:10:00,LA MAGDALENA,URBANA,ESTABLECIMIENTO DE COMERCIO,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,5120000,,1
6/1/2019,ANTIOQUIA,CAUCASIA,Domingo,14:30:00,LAS MALVINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5154000,,1
